code,open_val,in_val,adj_in_val,adj_out_val,out_val,close_val,close_val_no_adj
06-00001,0,0,0,0,0,0,0
06-00003,4600,5450,0,0,10050,0,0
06-00004,74174.1,89045,0,0,163219.1,-0,-0
06-00005,0,3360,0,0,3360,0,0
