code,open_val,in_val,adj_in_val,adj_out_val,out_val,close_val,close_val_no_adj
05-00005,0,0,0,0,0,0,0
05-00010,0,0,0,0,0,0,0
05-00011,0,0,0,0,0,0,0
05-00017,0,2400,0,0,2400,0,0
05-00021,0,0,0,0,0,0,0
05-00023,0,0,0,0,0,0,0
05-00024,0,0,0,0,0,0,0
05-00036,0,0,0,0,0,0,0
05-00061,0,0,0,0,0,0,0
08-00043,0,0,0,0,0,0,0
M5-1,0,0,0,0,0,0,0
M5-2,0,0,0,0,0,0,0
M5-3,0,0,0,0,0,0,0
M5-4,0,0,0,0,0,0,0
M5-5,0,0,0,0,0,0,0
M5-6,0,0,0,0,0,0,0
M5-7,0,0,0,0,0,0,0
M5-8,0,2800,0,0,2800,0,0
