code,open_val,in_val,adj_in_val,adj_out_val,out_val,close_val,close_val_no_adj
08-00002,0,0,0,0,0,0,0
08-00004,0,0,0,0,0,0,0
08-00017,0,0,0,0,0,0,0
08-00018,0,0,0,0,0,0,0
08-00019,0,0,0,0,0,0,0
08-00026,0,0,0,0,0,0,0
08-00029,0,0,0,0,0,0,0
08-00036,0,0,0,0,0,0,0
08-00038,0,0,0,0,0,0,0
08-00045,0,0,0,0,0,0,0
08-00059,0,0,0,0,0,0,0
M8-1,0,0,0,0,0,0,0
M8-2,0,0,0,0,0,0,0
M8-3,0,0,0,0,0,0,0
M8-4,0,0,0,0,0,0,0
M8-5,0,0,0,0,0,0,0
M8-6,0,0,0,0,0,0,0
M8-7,0,0,0,0,0,0,0
